date,iso_code,continent,location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,positive_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_hosp_admissions,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,population,population_density,total_cases_koronavirus,total_deaths_koronavirus,total_vaccinations_koronavirus,people_vaccinated_koronavirus,people_fully_vaccinated_koronavirus
2020-07-12,HRV,Europe,Croatia,3722.0,50.0,81.571,119.0,1.0,0.857,1.21,0.07,,,132.0,32.34,,95.55,,,,,,4081657.0,73.726,3722.0,119.0,0.0,0.0,0.0
2020-07-13,HRV,Europe,Croatia,3775.0,53.0,79.286,119.0,0.0,0.857,1.19,0.068,,,132.0,32.34,,,,,,,,4081657.0,73.726,3775.0,119.0,0.0,0.0,0.0
2020-07-14,HRV,Europe,Croatia,3827.0,52.0,79.286,120.0,1.0,1.0,1.17,0.061,,,129.0,31.605,,,,,,,,4081657.0,73.726,3827.0,120.0,0.0,0.0,0.0
2020-07-15,HRV,Europe,Croatia,3953.0,126.0,89.714,120.0,0.0,0.857,1.16,0.066,,,132.0,32.34,,,,,,,,4081657.0,73.726,3953.0,120.0,0.0,0.0,0.0
2020-07-16,HRV,Europe,Croatia,4039.0,86.0,89.0,120.0,0.0,0.7140000000000001,1.09,0.065,,,136.0,33.32,,,,,,,,4081657.0,73.726,4039.0,120.0,0.0,0.0,0.0
2020-07-17,HRV,Europe,Croatia,4137.0,98.0,86.429,120.0,0.0,0.429,1.08,0.065,,,137.0,33.565,,,,,,,,4081657.0,73.726,4137.0,120.0,0.0,0.0,0.0
2020-07-18,HRV,Europe,Croatia,4253.0,116.0,83.0,120.0,0.0,0.28600000000000003,1.07,0.062,,,139.0,34.055,,,,,,,,4081657.0,73.726,4253.0,120.0,0.0,0.0,0.0
2020-07-19,HRV,Europe,Croatia,4345.0,92.0,89.0,120.0,0.0,0.14300000000000002,1.07,0.065,,,153.0,37.485,,100.579,,,,,,4081657.0,73.726,4345.0,120.0,0.0,0.0,0.0
2020-07-20,HRV,Europe,Croatia,4370.0,25.0,85.0,122.0,2.0,0.429,1.02,0.06,,,147.0,36.015,,,,,,,,4081657.0,73.726,4370.0,122.0,0.0,0.0,0.0
2020-07-21,HRV,Europe,Croatia,4422.0,52.0,85.0,123.0,1.0,0.429,1.01,0.062,,,138.0,33.81,,,,,,,,4081657.0,73.726,4422.0,123.0,0.0,0.0,0.0
2020-07-22,HRV,Europe,Croatia,4530.0,108.0,82.429,125.0,2.0,0.7140000000000001,0.99,0.064,,,143.0,35.035,,,,,,,,4081657.0,73.726,4530.0,125.0,0.0,0.0,0.0
2020-07-23,HRV,Europe,Croatia,4634.0,104.0,85.0,128.0,3.0,1.143,0.95,0.068,,,132.0,32.34,,,,,,,,4081657.0,73.726,4634.0,128.0,0.0,0.0,0.0
2020-07-24,HRV,Europe,Croatia,4715.0,81.0,82.571,128.0,0.0,1.143,0.9,0.068,,,139.0,34.055,,,,,,,,4081657.0,73.726,4715.0,128.0,0.0,0.0,0.0
2020-07-25,HRV,Europe,Croatia,4792.0,77.0,77.0,133.0,5.0,1.857,0.87,0.065,,,134.0,32.83,,,,,,,,4081657.0,73.726,4792.0,133.0,0.0,0.0,0.0
2020-07-26,HRV,Europe,Croatia,4857.0,65.0,73.143,136.0,3.0,2.286,0.88,0.058,,,142.0,34.79,,82.475,,,,,,4081657.0,73.726,4857.0,136.0,0.0,0.0,0.0
2020-07-27,HRV,Europe,Croatia,4881.0,24.0,73.0,139.0,3.0,2.4290000000000003,0.87,0.059,,,138.0,33.81,,,,,,,,4081657.0,73.726,4881.0,139.0,0.0,0.0,0.0
2020-07-28,HRV,Europe,Croatia,4923.0,42.0,71.571,140.0,1.0,2.4290000000000003,0.86,0.059,,,133.0,32.585,,,,,,,,4081657.0,73.726,4922.0,140.0,0.0,0.0,0.0
2020-07-29,HRV,Europe,Croatia,4993.0,70.0,66.143,141.0,1.0,2.286,0.85,0.052000000000000005,,,132.0,32.34,,,,,,,,4081657.0,73.726,4993.0,141.0,0.0,0.0,0.0
2020-07-30,HRV,Europe,Croatia,5071.0,78.0,62.429,144.0,3.0,2.286,0.85,0.049,,,130.0,31.85,,,,,,,,4081657.0,73.726,,,,,
2020-07-31,HRV,Europe,Croatia,5139.0,68.0,60.57100000000001,145.0,1.0,2.4290000000000003,0.84,0.044,,,125.0,30.625,,,,,,,,4081657.0,73.726,5138.0,145.0,0.0,0.0,0.0
2020-08-01,HRV,Europe,Croatia,5224.0,85.0,61.714,145.0,0.0,1.714,0.86,0.044,,,127.0,31.115,,,,,,,,4081657.0,73.726,5224.0,145.0,0.0,0.0,0.0
2020-08-02,HRV,Europe,Croatia,5260.0,36.0,57.57100000000001,149.0,4.0,1.857,0.85,0.043,,,131.0,32.095,,76.44,,,,,,4081657.0,73.726,5260.0,149.0,0.0,0.0,0.0
2020-08-03,HRV,Europe,Croatia,5294.0,34.0,59.0,153.0,4.0,2.0,0.87,0.045,,,130.0,31.85,,,,,,,,4081657.0,73.726,5294.0,153.0,0.0,0.0,0.0
2020-08-04,HRV,Europe,Croatia,5318.0,24.0,56.429,154.0,1.0,2.0,0.85,0.043,,,117.0,28.665,,,,,,,,4081657.0,73.726,5318.0,154.0,0.0,0.0,0.0
2020-08-05,HRV,Europe,Croatia,5376.0,58.0,54.714,154.0,0.0,1.857,0.85,0.044,,,111.0,27.195,,,,,,,,4081657.0,73.726,5376.0,154.0,0.0,0.0,0.0
2020-08-06,HRV,Europe,Croatia,5404.0,28.0,47.57100000000001,155.0,1.0,1.571,0.88,0.041,,,110.0,26.95,,,,,,,,4081657.0,73.726,5404.0,155.0,0.0,0.0,0.0
