date,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,reproduction_rate,positive_rate,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_hosp_admissions,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,population,population_density,gdp_per_capita,extreme_poverty,life_expectancy,human_development_index,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,icu_patients_per_million,hosp_patients_per_million,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,median_age,excess_mortality,total_vaccinations_interpolated,people_vaccinated_interpolated,people_fully_vaccinated_interpolated,new_cases_smoothed_normalized,new_deaths_smoothed_normalized,total_deaths_normalized,total_cases_normalized,people_vaccinated_interpolated_normalized,people_fully_vaccinated_interpolated_normalized,hosp_patients_normalized,new_cases_smoothed_standardized,new_deaths_smoothed_standardized,people_vaccinated_interpolated_standardized,people_fully_vaccinated_interpolated_standardized,hosp_patients_standardized
2021-04-12,HRV,Europe,Croatia,2021-04-12,292938.0,422.0,1824.857,6333.0,25.0,35.714,1.19,0.218,1953.0,478.482,,,595369.0,483825.0,111544.0,7186.0,9997.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,447.087,8.75,,478.482,2.73,2449.0,52.78,44.0,,595369.0,483825.0,111544.0,0.3217593449034144,0.6014650259289052,0.38556566970091033,0.23372696476377786,0.22639715767236412,0.053304622298309436,0.7787610619469028,0.6906373128216713,1.069371894465561,-0.858378180049596,-1.1062056816876424,1.4504409166277497
2021-04-13,HRV,Europe,Croatia,2021-04-13,294874.0,1936.0,1996.429,6358.0,25.0,35.0,1.19,0.223,1948.0,477.257,,,605423.0,491601.0,113822.0,10054.0,11287.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,489.122,8.575,,477.257,2.79,2765.0,52.78,44.0,,605423.0,491601.0,113822.0,0.35318443420296375,0.5892450666621027,0.389629388816645,0.23931809058432463,0.23013059343191855,0.05452332548683929,0.7766540244416351,0.8421811617072826,1.0229403870175127,-0.8474330094783792,-1.1029761036009986,1.4429815774691324
2021-04-14,HRV,Europe,Croatia,2021-04-14,297973.0,3099.0,2203.571,6399.0,41.0,35.714,1.18,0.241,1955.0,478.972,,,617516.0,500233.0,117283.0,12093.0,12015.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,539.872,8.75,,478.972,2.87,2944.0,52.78,44.0,,617516.0,500233.0,117283.0,0.39112451677871773,0.6014650259289052,0.39629388816644984,0.24826793506669786,0.23427501440368734,0.05637491975176546,0.7796038769490098,1.0251428101456248,1.069371894465561,-0.8352829693072445,-1.0980693565606676,1.4534246522911964
2021-04-15,HRV,Europe,Croatia,2021-04-15,300900.0,2927.0,2162.143,6442.0,43.0,36.714,1.16,0.241,1988.0,487.057,,,643834.0,519375.0,124459.0,26318.0,14343.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,529.722,8.995,,487.057,3.05,3514.0,52.78,44.0,,643834.0,519375.0,124459.0,0.38353657352747783,0.6185798148179842,0.4032834850455137,0.2567210472964192,0.2434655271749568,0.06021399529210358,0.7935103244837759,0.9885508337646707,1.134402016941819,-0.8083394951464636,-1.087895760270169,1.5026562907380705
2021-04-16,HRV,Europe,Croatia,2021-04-16,303598.0,2698.0,2176.286,6486.0,44.0,35.857,1.14,0.238,2003.0,490.732,,,671839.0,539487.0,132352.0,28005.0,15151.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,533.187,8.785,,490.732,3.24,3712.0,52.78,44.0,,671839.0,539487.0,132352.0,0.3861270022568948,0.6039124407400435,0.41043563068920663,0.2645128125153424,0.25312175917034757,0.06443665739353735,0.7998314369995787,1.0010428759090135,1.0786712019796658,-0.7800306897801684,-1.076705654985762,1.5250343082139224
2021-04-17,HRV,Europe,Croatia,2021-04-17,306225.0,2627.0,2189.429,6523.0,37.0,36.286,1.12,0.254,2014.0,493.427,,,691265.0,552559.0,138706.0,19426.0,15333.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,536.407,8.89,,493.427,3.4,3757.0,52.78,44.0,,691265.0,552559.0,138706.0,0.388534271209078,0.6112546851734584,0.4164499349804941,0.27209953128113606,0.25939792586902244,0.06783597260860262,0.8044669195111673,1.0126516512680674,1.1065691245219809,-0.7616310923384316,-1.0676974288389078,1.5414448543628803
2021-04-18,HRV,Europe,Croatia,2021-04-18,307790.0,1565.0,2182.0,6562.0,39.0,36.286,1.1,0.265,2105.0,515.722,,1627.366,693530.0,553883.0,139647.0,2265.0,15050.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,534.587,8.89,,515.722,3.42,3687.0,52.78,44.0,32.14,693530.0,553883.0,139647.0,0.38717357722400847,0.6112546851734584,0.42278933680104036,0.27661921718462557,0.26003360860380254,0.06833939653327627,0.8428150021070376,1.006089862320155,1.1065691245219809,-0.7597674856208015,-1.06636334939223,1.6772048270497144
2021-04-19,HRV,Europe,Croatia,2021-04-19,308200.0,410.0,2180.286,6601.0,39.0,38.286,1.08,0.25,2179.0,533.852,,,698032.0,556969.0,141063.0,4502.0,14666.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,534.167,9.38,,533.852,3.46,3593.0,52.78,44.0,,698032.0,556969.0,141063.0,0.38685964136582984,0.6454842629516165,0.4291287386215864,0.2778032882519934,0.2615152679085846,0.06909693986732292,0.873999157184998,1.0045759430501697,1.236629369474497,-0.7554237618061443,-1.0643558504586534,1.78760304659725
2021-04-20,HRV,Europe,Croatia,2021-04-20,310306.0,2106.0,2204.571,6643.0,42.0,40.714,1.07,0.254,2198.0,538.507,,,708960.0,565164.0,143796.0,10928.0,14791.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,540.117,9.975,,538.507,3.52,3624.0,52.78,44.0,,708960.0,565164.0,143796.0,0.39130767655595144,0.6870389703743004,0.43595578673602076,0.28388537036876593,0.265449875168043,0.0705590627006206,0.8820058997050149,1.026026076930914,1.3945225068468516,-0.7438888244564631,-1.0604812073898222,1.8159485353999956
2021-04-21,HRV,Europe,Croatia,2021-04-21,313423.0,3117.0,2207.143,6692.0,49.0,41.857,1.05,0.257,2201.0,539.242,,,726315.0,578273.0,148042.0,17355.0,15543.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,540.747,10.255,,539.242,3.63,3808.0,52.78,44.0,,726315.0,578273.0,148042.0,0.3917787635029967,0.7066011740745177,0.4439206762028608,0.2928871984589748,0.27174380641444207,0.07283062272630003,0.8832701222081754,1.0282978391026774,1.4688519368372148,-0.7254371473708046,-1.0544615460395637,1.8204241388951659
2021-04-22,HRV,Europe,Croatia,2021-04-22,316308.0,2885.0,2201.143,6738.0,46.0,42.286,1.03,0.254,2229.0,546.102,,,746878.0,593972.0,152906.0,20563.0,14721.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,539.277,10.36,,546.102,3.75,3607.0,52.78,44.0,,746878.0,593972.0,152906.0,0.3906798048395942,0.7139434185079327,0.45139791937581275,0.3012190156037463,0.27928125600153636,0.07543280547827948,0.8950695322376739,1.0229982383909433,1.4967498593795296,-0.703339895210628,-1.0475657304937185,1.8621964381834226
2021-04-23,HRV,Europe,Croatia,2021-04-23,318837.0,2529.0,2177.0,6784.0,46.0,42.571,1.02,0.257,2227.0,545.612,,,770221.0,611792.0,158429.0,23343.0,14055.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,533.362,10.43,,545.612,3.88,3443.0,52.78,44.0,,770221.0,611792.0,158429.0,0.3862577783378397,0.7188211333413201,0.4588751625487645,0.3085227125046569,0.28783704628384865,0.07838754547399958,0.8942267172355669,1.00167352839371,1.515283444285263,-0.6782572126515896,-1.0397356340176283,1.8592127025199758
2021-04-24,HRV,Europe,Croatia,2021-04-24,321372.0,2535.0,2163.857,6815.0,31.0,41.714,1.0,0.244,2214.0,542.427,,,785869.0,621077.0,164792.0,15648.0,13515.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,530.142,10.22,,542.427,4.04,3311.0,52.78,44.0,,785869.0,621077.0,164792.0,0.38385050938565646,0.7041537592633794,0.46391417425227555,0.31584373727484605,0.29229498751680427,0.08179167558313717,0.8887484197218711,0.990064753034656,1.4595526293231098,-0.6651880371431343,-1.0307146483436536,1.839818420707571
2021-04-25,HRV,Europe,Croatia,2021-04-25,322626.0,1254.0,2119.429,6854.0,39.0,41.714,0.97,0.238,2288.0,560.557,,1726.939,795597.0,627216.0,168381.0,9728.0,14581.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,519.257,10.22,,560.557,4.13,3572.0,52.78,44.0,39.75,795597.0,627216.0,168381.0,0.3757130868027153,0.7041537592633794,0.4702535760728218,0.3194652619540638,0.29524246207029,0.0837117483415365,0.9199325747998315,0.9508229762978346,1.4595526293231098,-0.6565470389259662,-1.0256264324731688,1.9502166402551064
2021-04-26,HRV,Europe,Croatia,2021-04-26,323036.0,410.0,2119.429,6905.0,51.0,43.429,0.96,0.25,2315.0,567.172,,,798717.0,629108.0,169609.0,3120.0,14384.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,519.257,10.64,,567.172,4.16,3524.0,52.78,44.0,,798717.0,629108.0,169609.0,0.3757130868027153,0.7335056222081501,0.47854356306892065,0.3206493330214317,0.2961508546187824,0.08436871388829446,0.9313105773282765,0.9508229762978346,1.5710792893698926,-0.6538839392962411,-1.0238854658838805,1.9904970717116397
2021-04-27,HRV,Europe,Croatia,2021-04-27,324833.0,1797.0,2075.286,6957.0,52.0,44.857,0.95,0.245,2263.0,554.432,,,812984.0,639564.0,173420.0,14267.0,14861.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,508.442,10.99,,554.432,4.25,3641.0,49.07,44.0,,812984.0,639564.0,173420.0,0.36762786475628584,0.7579455407417549,0.4869960988296488,0.3258390298703586,0.3011710197810639,0.08640755403381126,0.9093973872734935,0.9118329305948205,1.663942304265989,-0.6391665134355617,-1.0184825150110977,1.91291994446202
2021-04-28,HRV,Europe,Croatia,2021-04-28,327737.0,2904.0,2044.857,7001.0,44.0,44.143,0.93,0.235,2278.0,558.107,,,825839.0,648709.0,177130.0,12855.0,14218.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,500.987,10.815,,558.107,4.34,3483.0,49.07,44.0,,825839.0,648709.0,177130.0,0.36205449589483996,0.7457255814749525,0.49414824447334194,0.3342257186011789,0.30556174380641443,0.08839236036807191,0.9157184997892963,0.8849560055852602,1.617510796817941,-0.6262943960392426,-1.0132227543871082,1.9352979619378718
2021-04-29,HRV,Europe,Croatia,2021-04-29,330176.0,2439.0,1981.143,7040.0,39.0,43.143,0.91,0.229,2239.0,548.552,,,872726.0,682757.0,189969.0,46887.0,17978.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,485.377,10.57,,548.552,4.65,4405.0,49.07,44.0,,872726.0,682757.0,189969.0,0.35038465384816864,0.7286107925858735,0.5004876462938882,0.34126949746291113,0.3219089686959862,0.09526107425636636,0.8992836072482091,0.8286795456273544,1.5524806743416828,-0.5783698631677421,-0.9950205800875387,1.8771151165006572
2021-04-30,HRV,Europe,Croatia,2021-04-30,332183.0,2007.0,1906.571,7081.0,41.0,42.429,0.89,0.218,2237.0,548.062,,,901120.0,702470.0,198650.0,28394.0,18700.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,467.107,10.395,,548.062,4.87,4581.0,49.07,44.0,,901120.0,702470.0,198650.0,0.33672606294029317,0.716390833319071,0.507152145643693,0.3470656697365875,0.3313736316497023,0.09990530708324417,0.8984407922461021,0.7628125749147799,1.5060491668936347,-0.5506226734210347,-0.9827133073174973,1.8741313808372102
2021-05-01,HRV,Europe,Croatia,2021-05-01,334229.0,2046.0,1836.714,7130.0,49.0,45.0,0.87,0.206,2210.0,541.447,,,907575.0,707057.0,200518.0,6455.0,17387.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,449.992,11.025,,541.447,4.91,4260.0,49.07,44.0,,907575.0,707057.0,200518.0,0.3239310703820749,0.7603929555528932,0.5151170351105331,0.3529744731605745,0.3335759554445938,0.10090466509736787,0.8870627897176571,0.7011102070948434,1.6732416117800941,-0.5441662051326895,-0.98006499657744,1.833850949380677
2021-05-02,HRV,Europe,Croatia,2021-05-02,335173.0,944.0,1792.429,7182.0,52.0,46.857,0.86,0.197,2223.0,544.632,,1546.903,908839.0,708137.0,200702.0,1264.0,16177.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,439.142,11.48,,544.632,4.92,3963.0,49.07,44.0,34.94,908839.0,708137.0,200702.0,0.3158198396472782,0.7921751185199131,0.5235695708712614,0.3557007245937337,0.33409448818897636,0.1010031029317355,0.8925410872313528,0.6619947375083184,1.7940025492185054,-0.5426460425533539,-0.9798041351340939,1.8532452311930818
2021-05-03,HRV,Europe,Croatia,2021-05-03,335522.0,349.0,1783.714,7218.0,36.0,44.714,0.85,0.194,2247.0,550.512,,,921527.0,716861.0,204666.0,12688.0,17544.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,437.007,10.955,,550.512,5.01,4298.0,49.07,44.0,,921527.0,716861.0,204666.0,0.31422360218868606,0.7554981259306166,0.5294213263979194,0.3567086289901029,0.33828308046859995,0.10312379627648192,0.9026548672566372,0.6542970674745243,1.654642996751884,-0.530366507051387,-0.9741842723002678,1.8890500591544448
2021-05-04,HRV,Europe,Croatia,2021-05-04,336918.0,1396.0,1726.429,7264.0,46.0,43.857,0.83,0.19,2169.0,531.402,,,944398.0,734556.0,209842.0,22871.0,18773.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,422.972,10.745,,531.402,5.14,4599.0,49.07,44.0,,944398.0,734556.0,209842.0,0.3037312943498506,0.7408307518526759,0.5368985695708711,0.3607402465755798,0.34677885538697906,0.10589289535630217,0.8697850821744628,0.6036991296792418,1.598912181789731,-0.5054597692353272,-0.9668461264809227,1.7726843682800155
2021-05-05,HRV,Europe,Croatia,2021-05-05,339412.0,2494.0,1667.857,7315.0,51.0,44.857,0.81,0.188,2123.0,520.132,,,979181.0,760805.0,218376.0,34783.0,21906.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,408.623,10.99,,520.132,5.35,5367.0,49.07,44.0,,979181.0,760805.0,218376.0,0.29300325987771525,0.7579455407417549,0.54518855656697,0.3679428642390322,0.35938160169003264,0.1104584849133319,0.8504003371260009,0.5519644275312919,1.663942304265989,-0.4685127807677514,-0.9547472593205111,1.7040584480207366
2021-05-06,HRV,Europe,Croatia,2021-05-06,341052.0,1640.0,1553.714,7355.0,40.0,45.0,0.77,0.179,2106.0,515.967,,,1025701.0,796909.0,228792.0,46520.0,21854.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,380.658,11.025,,515.967,5.61,5354.0,49.07,44.0,,1025701.0,796909.0,228792.0,0.27209685342492296,0.7603929555528932,0.5516905071521455,0.3726791485085037,0.3767159592855771,0.11603092231970898,0.8432364096080911,0.451145706858045,1.6732416117800941,-0.4176943087637377,-0.9399802332667441,1.678696694881438
2021-05-07,HRV,Europe,Croatia,2021-05-07,342487.0,1435.0,1472.0,7388.0,33.0,43.857,0.75,0.174,2079.0,509.352,,,1078760.0,835320.0,243440.0,53059.0,25377.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,360.638,10.745,,509.352,5.96,6217.0,49.07,44.0,,1078760.0,835320.0,243440.0,0.2571301353880442,0.7408307518526759,0.5570546163849154,0.37682339724429115,0.39515796043787205,0.12386742991654184,0.8318584070796461,0.3789704447649364,1.598912181789731,-0.36362860058330976,-0.9192133940160163,1.6384162634249047
2021-05-08,HRV,Europe,Croatia,2021-05-08,343829.0,1342.0,1371.429,7424.0,36.0,42.0,0.74,0.169,2016.0,493.917,,,1117709.0,867621.0,250088.0,38949.0,30019.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,335.998,10.29,,493.917,6.13,7355.0,49.07,44.0,,1117709.0,867621.0,250088.0,0.23870957343186847,0.709048588885656,0.5629063719115733,0.3806990640062612,0.41066641060111386,0.12742403167130323,0.8053097345132744,0.2901394209016324,1.4781512443513196,-0.3181630714396789,-0.9097883566499024,1.5444285900263273
2021-05-09,HRV,Europe,Croatia,2021-05-09,344494.0,665.0,1331.571,7469.0,45.0,41.0,0.73,0.168,2032.0,497.837,,1252.207,1131607.0,879312.0,252295.0,13898.0,31824.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,326.233,10.045,,497.837,6.18,7797.0,49.07,44.0,32.0,1131607.0,879312.0,252295.0,0.2314091910308855,0.691933799996577,0.570221066319896,0.3826195695179676,0.41627952755905506,0.12860475069548472,0.8120522545301307,0.25493417337358165,1.4131211218750614,-0.3017073115183704,-0.9066594370549845,1.5682984753339024
2021-05-10,HRV,Europe,Croatia,2021-05-10,344747.0,253.0,1317.857,7503.0,34.0,40.714,0.72,0.17,2033.0,498.082,,,1154319.0,894881.0,259438.0,22712.0,33256.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,322.873,9.975,,498.082,6.36,8148.0,49.07,44.0,,1154319.0,894881.0,259438.0,0.22889733784590183,0.6870389703743004,0.5757477243172952,0.3833502280058799,0.4237545611676589,0.13242617162422426,0.8124736620311842,0.24282105268012782,1.3945225068468516,-0.2797930418908917,-0.8965326256972601,1.569790343165626
2021-05-11,HRV,Europe,Croatia,2021-05-11,345623.0,876.0,1243.571,7549.0,46.0,40.714,0.69,0.161,1928.0,472.357,,,1186581.0,919139.0,267442.0,32262.0,34598.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,304.673,9.975,,472.357,6.55,8476.0,49.07,44.0,,1186581.0,919139.0,267442.0,0.21529113063431526,0.6870389703743004,0.5832249674902471,0.3858800969205488,0.435401382753985,0.1367082174192168,0.7682258744205648,0.1772066962681461,1.3945225068468516,-0.24564850128948013,-0.8851851529117041,1.4131442208346634
2021-05-12,HRV,Europe,Croatia,2021-05-12,347094.0,1471.0,1097.429,7589.0,40.0,39.143,0.66,0.147,1876.0,459.617,,,,,,,35464.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,268.868,9.59,,459.617,,8689.0,49.07,44.0,,1227431.0,949658.0,277773.0,0.18852379446982023,0.6601516370295573,0.5897269180754227,0.3901283128720078,0.45005425388899556,0.14223518082602182,0.7463126843657818,0.04812432173243531,1.2923601844366501,-0.20269124040175318,-0.8705386335029611,1.3355670935850437
2021-05-13,HRV,Europe,Croatia,2021-05-13,348158.0,1064.0,1015.143,7623.0,34.0,38.286,0.65,0.14,1837.0,450.062,,,1268281.0,980177.0,288104.0,,34654.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,248.709,9.38,,450.062,7.06,8490.0,49.07,44.0,,1268281.0,980177.0,288104.0,0.17345230904036368,0.6454842629516165,0.5952535760728218,0.39320112169073795,0.46470712502400613,0.14776214423282688,0.7298777918246946,-0.024556168961858717,1.236629369474497,-0.1597339795140262,-0.8558921140942181,1.277384248147829
2021-05-14,HRV,Europe,Croatia,2021-05-14,349084.0,926.0,942.429,7664.0,41.0,39.429,0.65,0.133,1752.0,429.237,,,1310456.0,1009609.0,300847.0,42175.0,33099.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,230.894,9.66,,429.237,7.37,8109.0,49.07,44.0,,1310456.0,1009609.0,300847.0,0.16013402899858858,0.6650464666518339,0.6019180754226267,0.3958753895160615,0.47883810255425385,0.1545794992510165,0.6940581542351455,-0.08878202998736605,1.3109587994648602,-0.11830673411124172,-0.837826041417264,1.1505754824513357
2021-05-15,HRV,Europe,Croatia,2021-05-15,349910.0,826.0,868.714,7687.0,23.0,37.571,0.64,0.124,1684.0,412.578,,,1346991.0,1039233.0,307758.0,36535.0,32755.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,212.834,9.205,,412.578,7.54,8025.0,49.07,44.0,,1346991.0,1039233.0,307758.0,0.1466324060198025,0.6332471888959249,0.6056566970091027,0.3982608595200757,0.49306126368350295,0.15827680291033597,0.6654024441635061,-0.15389204106494758,1.1901328319039723,-0.076609237583242,-0.8280281423141934,1.0491284698941408
2021-05-16,HRV,Europe,Croatia,2021-05-16,350390.0,480.0,842.286,7708.0,21.0,34.143,0.65,0.121,1675.0,410.373,,997.743,1349447.0,1041215.0,308232.0,2456.0,31120.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,206.359,8.365,,410.373,7.55,7624.0,49.07,44.0,35.26,1349447.0,1041215.0,308232.0,0.1417918594270689,0.574577692584162,0.6090702210663198,0.39964708906236013,0.4940128672940272,0.1585303873314787,0.6616097766540245,-0.17723501566656646,0.9672095720553595,-0.07381945773857229,-0.82735614055253,1.0357016594086297
2021-05-17,HRV,Europe,Croatia,2021-05-17,350506.0,116.0,822.714,7738.0,30.0,33.571,0.64,0.119,1662.0,407.188,,,1369969.0,1052032.0,317937.0,20522.0,30807.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,201.564,8.225,,407.188,7.79,7548.0,49.07,44.0,,1369969.0,1052032.0,317937.0,0.1382070562670499,0.5647880333396087,0.6139466840052016,0.3999820945350788,0.4992063568273478,0.16372244810614167,0.6561314791403288,-0.19452231318824345,0.9300123419989397,-0.05859390346017055,-0.813597117141258,1.0163073775962248
2021-05-18,HRV,Europe,Croatia,2021-05-18,350997.0,491.0,767.714,7765.0,27.0,30.857,0.62,0.113,1566.0,383.668,,,1406279.0,1078103.0,328176.0,36310.0,31385.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,188.089,7.56,,383.668,8.04,7689.0,49.07,44.0,,1406279.0,1078103.0,328176.0,0.12813326851919352,0.5183384962946482,0.618335500650195,0.4014000918377071,0.5117236412521605,0.1692001925957629,0.6156763590391909,-0.24310198637914068,0.7535205895983752,-0.021897460306596395,-0.799081028454188,0.8730880657507734
2021-05-19,HRV,Europe,Croatia,2021-05-19,351997.0,1000.0,700.429,7792.0,27.0,29.0,0.6,0.104,1508.0,369.458,,,1450169.0,1109161.0,341008.0,43890.0,31820.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,171.604,7.105,,369.458,8.35,7796.0,49.07,44.0,,1450169.0,1109161.0,341008.0,0.11580936290802046,0.4865563333276284,0.6227243172951885,0.4042880700507995,0.5266352986364509,0.17606516156644555,0.5912347239780869,-0.3025325920273138,0.6327596521599639,0.02181847431285457,-0.7808887782312677,0.786559731510813
2021-05-20,HRV,Europe,Croatia,2021-05-20,352692.0,695.0,647.714,7828.0,36.0,29.286,0.58,0.097,1416.0,346.918,,,,,,,33070.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,158.689,7.175,,346.918,,8102.0,46.3,44.0,,1499768.5,1133408.0,366360.5,0.10615409525114321,0.491451162949905,0.6285760728218465,0.40629521490889864,0.5382768388707508,0.18962845067408518,0.5524652338811632,-0.3490940006138255,0.6513582671881738,0.055947531776884045,-0.7449458991963092,0.6493078909922554
2021-05-21,HRV,Europe,Croatia,2021-05-21,353217.0,525.0,590.429,7856.0,28.0,27.429,0.58,0.09,1331.0,326.093,,,1549368.0,1157655.0,391713.0,,34130.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,144.654,6.72,,326.093,9.6,8362.0,46.3,44.0,,1549368.0,1157655.0,391713.0,0.09566178741230769,0.4596689999828852,0.6331274382314694,0.40781140347077216,0.5499183791050508,0.2031917397817248,0.5166455962916141,-0.39969193840910827,0.5305973297497623,0.09007658924091352,-0.7090030201613505,0.5224991252957619
2021-05-22,HRV,Europe,Croatia,2021-05-22,353735.0,518.0,546.429,7883.0,27.0,28.0,0.58,0.085,1217.0,298.163,,,1581292.0,1179998.0,401294.0,31924.0,33472.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,133.874,6.86,,298.163,9.83,8201.0,46.3,44.0,,1581292.0,1179998.0,401294.0,0.08760275721402257,0.46944154443854935,0.6375162548764629,0.4093073761851541,0.5606457653159208,0.20831746201583565,0.4686051411715128,-0.43855567696182607,0.5677295296837057,0.12152565637989197,-0.69541979467929,0.3524261924792883
2021-05-23,HRV,Europe,Croatia,2021-05-23,353986.0,251.0,513.714,7903.0,20.0,27.857,0.59,0.082,1202.0,294.488,,637.67,1582821.0,1181255.0,401566.0,1529.0,33339.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,125.859,6.825,,294.488,9.84,8168.0,46.3,44.0,20.2,1582821.0,1181255.0,401566.0,0.08161068510182037,0.46699412962741105,0.6407672301690507,0.4100322587166402,0.5612492798156328,0.2084629788144661,0.4622840286557101,-0.46745174984255694,0.5584302221696008,0.12329495671528544,-0.6950341734152132,0.3300481750034365
2021-05-24,HRV,Europe,Croatia,2021-05-24,354060.0,74.0,507.714,7929.0,26.0,27.286,0.59,0.081,1211.0,296.693,,,1605287.0,1195088.0,410199.0,22466.0,33617.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,124.389,6.685,,296.693,10.05,8236.0,46.3,44.0,,1605287.0,1195088.0,410199.0,0.08051172643841784,0.45722158517174694,0.6449934980494149,0.410245969104409,0.5678908200499327,0.21308153220629147,0.4660766961651917,-0.4727513505542913,0.5212980222356575,0.1427657057522764,-0.6827949514564794,0.34347498548894756
2021-05-25,HRV,Europe,Croatia,2021-05-25,354383.0,323.0,483.714,7950.0,21.0,26.429,0.56,0.077,1109.0,271.703,,,1608291.0,1197164.0,411127.0,3004.0,28859.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,118.509,6.475,,271.703,10.07,7070.0,46.3,44.0,,1608291.0,1197164.0,411127.0,0.07611589178480778,0.44255421109380616,0.6484070221066319,0.4111787860672379,0.5688875552141348,0.21357800128397175,0.42309313105773283,-0.49394975340122826,0.4655672072735041,0.14568779604366605,-0.6814793024378643,0.19130446665315537
2021-05-26,HRV,Europe,Croatia,2021-05-26,354921.0,538.0,417.714,7971.0,21.0,25.571,0.54,0.069,1034.0,253.328,,,1645332.0,1221109.0,424223.0,37041.0,27880.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,102.339,6.265,,253.328,10.39,6831.0,46.3,44.0,,1645332.0,1221109.0,424223.0,0.06402734648738011,0.42786972222697633,0.6518205461638492,0.41273251834588154,0.5803840983291723,0.22058420714744276,0.3914875684787189,-0.5522453612303049,0.40977136218887483,0.17939177100865908,-0.6629127727527516,0.0794143792738964
2021-05-27,HRV,Europe,Croatia,2021-05-27,355296.0,375.0,372.0,7981.0,10.0,21.857,0.54,0.063,968.0,237.159,,,1686585.0,1240309.0,446276.0,41253.0,26688.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,91.139,5.355,,237.159,10.93,6539.0,46.3,44.0,,1686585.0,1240309.0,446276.0,0.05565438043091635,0.36430539629293673,0.653446033810143,0.4138155101757913,0.5896024582293067,0.23238230258934303,0.3636746734091867,-0.5926230190530081,0.16824948731205194,0.20641688353018198,-0.6316476781325784,-0.019048897619851502
2021-05-28,HRV,Europe,Croatia,2021-05-28,355617.0,321.0,342.857,7992.0,11.0,19.429,0.56,0.059,904.0,221.479,,,1722430.0,1254659.0,467771.0,35845.0,24723.0,4081657.0,73.726,22669.797,0.7,78.49,0.851,83.999,4.76,,221.479,11.46,6057.0,46.3,44.0,,1722430.0,1254659.0,467771.0,0.05031655504299311,0.32275068887025277,0.6552340702210663,0.41474255118219394,0.5964922220088342,0.24388187459875882,0.3367045933417615,-0.6183640629766866,0.010356349939697126,0.2266153400241327,-0.6011736741938569,-0.11452843885015249
